0,1,2,3,4,5,6,7,8,9,10,11
18669.0,-0.447,-0.458,0.807,-5.371,0.397,9.216,14.0,-21.0,35.0,1746027554.2462676,0.0
18669.0,-0.46,-0.442,0.758,-6.317,-1.648,9.155,14.0,-22.0,36.0,1746027554.246268,0.0
18688.0,-0.451,-0.453,0.796,-7.324,-2.228,5.524,12.0,-20.0,35.0,1746027554.3532302,0.0
18688.0,-0.444,-0.47,0.784,-8.087,-6.195,2.747,13.0,-20.0,34.0,1746027554.3532305,0.0
18688.0,-0.459,-0.459,0.763,-9.338,-2.96,1.801,13.0,-22.0,35.0,1746027554.3532307,0.0
18705.0,-0.449,-0.46,0.801,-1.74,-2.167,1.556,13.0,-20.0,34.0,1746027554.4513338,0.0
18705.0,-0.438,-0.452,0.771,-1.923,-0.824,-1.434,11.0,-20.0,35.0,1746027554.4513342,0.0
18720.0,-0.431,-0.471,0.803,-2.197,0.183,-3.723,14.0,-20.0,36.0,1746027554.5515823,0.0
18720.0,-0.431,-0.479,0.8,-1.801,1.099,-3.845,12.0,-20.0,34.0,1746027554.5515828,0.0
18720.0,-0.439,-0.5,0.756,-8.209,2.96,-4.73,12.0,-20.0,34.0,1746027554.551583,0.0
18736.0,-0.44,-0.494,0.776,-4.578,3.479,-1.862,11.0,-20.0,33.0,1746027554.6512396,0.0
18736.0,-0.454,-0.478,0.749,0.031,1.19,1.495,11.0,-20.0,34.0,1746027554.65124,0.0
18755.0,-0.45,-0.476,0.773,-0.153,1.068,0.458,12.0,-20.0,34.0,1746027554.791122,0.0
18755.0,-0.442,-0.481,0.769,0.336,-1.221,-2.075,11.0,-21.0,34.0,1746027554.7911224,0.0
18755.0,-0.426,-0.488,0.802,-1.648,-2.594,-3.601,12.0,-20.0,34.0,1746027554.791123,0.0
18755.0,-0.44,-0.48,0.752,-1.892,-0.214,-2.716,11.0,-20.0,33.0,1746027554.791123,0.0
18771.0,-0.434,-0.5,0.791,-4.578,-0.214,-3.296,11.0,-21.0,34.0,1746027554.886845,0.0
18771.0,-0.428,-0.512,0.745,-4.547,-2.106,-3.998,10.0,-20.0,33.0,1746027554.8868454,0.0
18788.0,-0.433,-0.502,0.763,-5.066,0.458,-2.747,10.0,-19.0,34.0,1746027554.9902072,0.0
18788.0,-0.433,-0.504,0.771,-1.099,-0.305,-0.519,11.0,-20.0,33.0,1746027554.9902077,0.0
18788.0,-0.438,-0.495,0.751,-0.244,-0.061,-0.58,11.0,-20.0,34.0,1746027554.990208,0.0
18805.0,-0.433,-0.506,0.773,1.404,0.641,-1.465,11.0,-20.0,34.0,1746027555.103102,0.0
18805.0,-0.437,-0.502,0.757,2.96,0.336,-1.526,11.0,-20.0,33.0,1746027555.1031024,0.0
18822.0,-0.439,-0.503,0.764,3.479,1.16,-1.648,10.0,-19.0,34.0,1746027555.192762,0.0
18822.0,-0.434,-0.5,0.76,3.876,1.007,-2.411,11.0,-20.0,33.0,1746027555.1927621,0.0
18822.0,-0.427,-0.51,0.766,2.899,0.031,-3.326,11.0,-21.0,34.0,1746027555.1927624,0.0
18838.0,-0.426,-0.507,0.765,2.838,0.885,-2.472,11.0,-20.0,33.0,1746027555.297023,0.0
18838.0,-0.428,-0.5,0.767,2.96,-0.153,-0.946,11.0,-21.0,33.0,1746027555.2970233,0.0
18838.0,-0.427,-0.493,0.779,3.51,0.427,0.031,11.0,-20.0,35.0,1746027555.2970235,0.0
18856.0,-0.422,-0.512,0.77,1.556,0.488,-0.488,10.0,-20.0,34.0,1746027555.396884,0.0
18856.0,-0.424,-0.5,0.777,1.678,0.916,1.221,10.0,-20.0,34.0,1746027555.3968844,0.0
18872.0,-0.451,-0.489,0.743,2.38,3.326,3.235,11.0,-19.0,33.0,1746027555.5028677,0.0
18872.0,-0.448,-0.49,0.769,4.15,2.167,2.96,11.0,-20.0,34.0,1746027555.502868,0.0
18872.0,-0.448,-0.495,0.76,4.272,0.885,0.397,11.0,-20.0,34.0,1746027555.5028684,0.0
18887.0,-0.435,-0.494,0.783,2.441,0.092,-1.617,11.0,-20.0,34.0,1746027555.596648,0.0
18887.0,-0.435,-0.485,0.762,0.61,2.594,-1.77,11.0,-20.0,34.0,1746027555.5966485,0.0
18904.0,-0.444,-0.489,0.778,2.197,1.343,-0.977,11.0,-21.0,35.0,1746027555.703927,0.0
18904.0,-0.451,-0.496,0.751,1.953,3.571,-0.946,12.0,-21.0,34.0,1746027555.7039275,0.0
18904.0,-0.452,-0.49,0.751,1.801,1.312,-1.434,11.0,-21.0,33.0,1746027555.7039275,0.0
18923.0,-0.433,-0.499,0.786,2.014,0.031,-2.411,11.0,-20.0,34.0,1746027555.801488,0.0
18923.0,-0.427,-0.506,0.771,1.007,-1.068,-3.113,11.0,-21.0,34.0,1746027555.8014884,0.0
18939.0,-0.433,-0.493,0.772,-0.092,1.801,-0.763,11.0,-21.0,34.0,1746027555.905877,0.0
18939.0,-0.45,-0.494,0.756,1.038,2.533,1.74,11.0,-22.0,34.0,1746027555.9058776,0.0
18939.0,-0.462,-0.478,0.762,1.617,2.258,2.106,11.0,-21.0,33.0,1746027555.905878,0.0
18954.0,-0.465,-0.491,0.731,2.045,2.167,0.854,11.0,-21.0,32.0,1746027556.0014749,0.0
18954.0,-0.454,-0.492,0.771,2.258,-1.16,-2.228,12.0,-20.0,33.0,1746027556.001475,0.0
18971.0,-0.437,-0.505,0.755,1.892,-1.404,-4.425,12.0,-21.0,34.0,1746027556.108312,0.0
18971.0,-0.422,-0.504,0.782,0.0,-2.106,-4.425,11.0,-20.0,33.0,1746027556.1083124,0.0
18971.0,-0.421,-0.499,0.775,-0.854,-1.465,-1.129,11.0,-21.0,34.0,1746027556.1083128,0.0
18988.0,-0.433,-0.496,0.783,-1.312,-0.549,2.106,11.0,-21.0,34.0,1746027556.2054203,0.0
18988.0,-0.445,-0.485,0.755,-1.892,0.702,3.204,12.0,-21.0,33.0,1746027556.2054205,0.0
19006.0,-0.455,-0.49,0.746,-0.244,2.136,2.197,12.0,-20.0,34.0,1746027556.3113592,0.0
19006.0,-0.453,-0.502,0.748,-1.129,1.282,0.183,10.0,-20.0,33.0,1746027556.3113596,0.0
19006.0,-0.456,-0.497,0.751,0.336,0.427,-0.488,11.0,-21.0,34.0,1746027556.31136,0.0
19022.0,-0.443,-0.504,0.758,0.488,-0.214,-1.526,12.0,-22.0,34.0,1746027556.4126356,0.0
19022.0,-0.443,-0.5,0.765,0.549,-0.458,-1.587,11.0,-21.0,33.0,1746027556.412636,0.0
19022.0,-0.447,-0.502,0.754,0.824,0.336,-0.854,10.0,-21.0,34.0,1746027556.4126365,0.0
19038.0,-0.447,-0.506,0.753,1.251,0.702,-0.488,10.0,-20.0,33.0,1746027556.510753,0.0
19038.0,-0.451,-0.501,0.761,0.916,0.732,-0.214,11.0,-21.0,34.0,1746027556.5107534,0.0
19057.0,-0.448,-0.502,0.746,0.732,0.732,-0.488,11.0,-20.0,32.0,1746027556.6133285,0.0
19057.0,-0.444,-0.5,0.772,-0.366,-0.183,-1.19,11.0,-22.0,34.0,1746027556.6133287,0.0
19057.0,-0.438,-0.5,0.757,-0.366,0.061,-1.16,11.0,-22.0,35.0,1746027556.6133287,0.0
19074.0,-0.434,-0.507,0.762,-1.251,0.702,-1.587,11.0,-21.0,34.0,1746027556.716535,0.0
19074.0,-0.443,-0.51,0.765,-0.061,-0.61,-0.031,10.0,-21.0,33.0,1746027556.7165356,0.0
19089.0,-0.463,-0.496,0.737,-0.641,1.709,1.038,11.0,-21.0,33.0,1746027556.8177378,0.0
19089.0,-0.452,-0.51,0.756,-0.214,1.251,-0.488,10.0,-22.0,34.0,1746027556.817738,0.0
19089.0,-0.454,-0.511,0.732,-0.275,0.275,-1.648,10.0,-21.0,33.0,1746027556.8177383,0.0
19107.0,-0.452,-0.511,0.756,0.519,-0.336,-1.984,10.0,-22.0,33.0,1746027556.9218743,0.0
19107.0,-0.45,-0.512,0.746,0.885,-0.58,-1.923,10.0,-21.0,32.0,1746027556.9218745,0.0
19107.0,-0.439,-0.506,0.754,0.336,-0.854,-2.594,10.0,-21.0,33.0,1746027556.921875,0.0
19124.0,-0.433,-0.513,0.762,0.305,-1.007,-2.533,10.0,-20.0,33.0,1746027557.0165436,0.0
19124.0,-0.44,-0.51,0.762,0.488,-0.946,-1.282,10.0,-20.0,32.0,1746027557.016544,0.0
19141.0,-0.444,-0.51,0.745,0.732,0.885,-0.366,10.0,-21.0,33.0,1746027557.1226056,0.0
19141.0,-0.445,-0.507,0.757,0.641,0.58,-0.427,9.0,-21.0,33.0,1746027557.122606,0.0
19141.0,-0.442,-0.517,0.744,1.038,0.0,-0.671,10.0,-21.0,33.0,1746027557.1226065,0.0
19157.0,-0.448,-0.516,0.744,0.671,1.129,-0.61,10.0,-22.0,32.0,1746027557.2255375,0.0
19157.0,-0.443,-0.513,0.75,1.404,-0.397,-0.427,9.0,-21.0,34.0,1746027557.225538,0.0
19172.0,-0.442,-0.516,0.751,1.648,-0.214,-0.702,11.0,-22.0,33.0,1746027557.3253284,0.0
19172.0,-0.443,-0.519,0.751,1.556,-0.366,-0.458,11.0,-21.0,33.0,1746027557.3253288,0.0
19172.0,-0.448,-0.51,0.743,1.465,-0.122,0.275,10.0,-23.0,33.0,1746027557.3253293,0.0
19192.0,-0.442,-0.517,0.76,1.312,-0.61,0.183,10.0,-21.0,34.0,1746027557.4261153,0.0
19192.0,-0.445,-0.51,0.746,0.458,-0.122,0.183,10.0,-21.0,33.0,1746027557.4261155,0.0
19210.0,-0.439,-0.518,0.758,0.244,-0.702,0.092,10.0,-20.0,33.0,1746027557.5295029,0.0
19210.0,-0.443,-0.51,0.75,0.519,-0.122,0.61,10.0,-21.0,34.0,1746027557.529503,0.0
19210.0,-0.446,-0.51,0.747,0.61,-0.305,0.732,11.0,-21.0,33.0,1746027557.5295033,0.0
19227.0,-0.449,-0.511,0.752,1.862,-0.458,0.732,11.0,-20.0,34.0,1746027557.636162,0.0
19227.0,-0.448,-0.512,0.747,1.099,-0.641,-0.305,11.0,-21.0,33.0,1746027557.6361623,0.0
19227.0,-0.443,-0.514,0.757,0.671,-0.671,-0.671,10.0,-20.0,33.0,1746027557.6361625,0.0
19242.0,-0.439,-0.512,0.744,-0.366,-1.007,-0.427,11.0,-21.0,33.0,1746027557.7269716,0.0
19242.0,-0.437,-0.517,0.769,0.458,-1.251,0.519,10.0,-22.0,32.0,1746027557.726972,0.0
19259.0,-0.45,-0.507,0.736,0.427,-0.061,1.648,10.0,-21.0,34.0,1746027557.828693,0.0
19259.0,-0.453,-0.513,0.758,1.19,0.031,2.045,10.0,-22.0,33.0,1746027557.8286932,0.0
19259.0,-0.449,-0.509,0.749,1.373,-0.732,0.885,10.0,-21.0,34.0,1746027557.8286936,0.0
19277.0,-0.445,-0.51,0.75,0.031,-0.427,-0.488,11.0,-20.0,34.0,1746027557.9336803,0.0
19277.0,-0.437,-0.517,0.753,-0.275,-0.732,-0.793,10.0,-22.0,33.0,1746027557.9336808,0.0
19295.0,-0.44,-0.516,0.756,0.275,-0.885,0.183,10.0,-22.0,33.0,1746027558.0363984,0.0
19295.0,-0.441,-0.509,0.76,1.801,0.549,0.763,8.0,-20.0,32.0,1746027558.0363986,0.0
19295.0,-0.449,-0.508,0.746,1.129,1.007,0.824,10.0,-22.0,32.0,1746027558.036399,0.0
19309.0,-0.456,-0.517,0.749,2.014,1.923,0.488,10.0,-21.0,32.0,1746027558.1336231,0.0
19309.0,-0.459,-0.513,0.723,0.732,1.343,-0.397,10.0,-22.0,32.0,1746027558.133624,0.0
19326.0,-0.451,-0.523,0.756,0.305,0.183,-1.74,11.0,-21.0,32.0,1746027558.2389483,0.0
19326.0,-0.449,-0.5,0.743,0.488,-0.183,-2.197,11.0,-20.0,34.0,1746027558.2389488,0.0
19326.0,-0.449,-0.527,0.745,-0.275,3.326,-3.54,10.0,-20.0,33.0,1746027558.2389493,0.0
19342.0,-0.437,-0.523,0.753,0.427,2.441,-3.021,10.0,-20.0,32.0,1746027558.336906,0.0
19342.0,-0.442,-0.514,0.755,-0.519,-0.214,-2.319,10.0,-20.0,34.0,1746027558.3369062,0.0
19360.0,-0.45,-0.512,0.734,0.549,1.434,-0.305,11.0,-21.0,32.0,1746027558.4397073,0.0
19360.0,-0.447,-0.506,0.768,1.74,0.977,-0.031,10.0,-20.0,33.0,1746027558.4397075,0.0
19360.0,-0.446,-0.524,0.735,1.587,1.587,-0.732,11.0,-21.0,33.0,1746027558.4397078,0.0
19374.0,-0.449,-0.518,0.747,1.251,2.441,-0.732,10.0,-21.0,34.0,1746027558.5371323,0.0
19374.0,-0.449,-0.524,0.735,1.678,0.824,0.092,10.0,-21.0,32.0,1746027558.5371325,0.0
19391.0,-0.452,-0.519,0.74,2.228,1.282,0.458,10.0,-22.0,32.0,1746027558.6407216,0.0
19391.0,-0.446,-0.515,0.753,1.282,-0.397,1.007,10.0,-22.0,33.0,1746027558.6407218,0.0
19391.0,-0.45,-0.52,0.747,0.946,0.214,1.678,10.0,-23.0,33.0,1746027558.640722,0.0
19408.0,-0.464,-0.51,0.736,0.793,1.007,3.326,10.0,-21.0,33.0,1746027558.7437215,0.0
19408.0,-0.476,-0.509,0.726,1.038,1.465,2.838,10.0,-21.0,34.0,1746027558.7437217,0.0
19425.0,-0.474,-0.512,0.736,1.617,0.58,0.61,11.0,-22.0,33.0,1746027558.8432968,0.0
19425.0,-0.467,-0.513,0.73,2.106,-0.854,-1.526,10.0,-22.0,33.0,1746027558.8432972,0.0
19425.0,-0.468,-0.513,0.729,2.38,-0.092,-2.808,10.0,-21.0,33.0,1746027558.8432975,0.0
19439.0,-0.46,-0.508,0.733,3.326,-0.58,-3.662,10.0,-21.0,33.0,1746027558.945423,0.0
19439.0,-0.42,-0.525,0.771,3.571,-2.686,-5.219,9.0,-21.0,34.0,1746027558.9454231,0.0
19439.0,-0.4,-0.525,0.781,2.777,-3.418,-3.815,11.0,-20.0,32.0,1746027558.9454236,0.0
19457.0,-0.418,-0.505,0.792,2.502,-1.282,3.296,11.0,-21.0,33.0,1746027559.0491393,0.0
19457.0,-0.444,-0.502,0.752,1.007,2.563,9.644,11.0,-22.0,32.0,1746027559.0491395,0.0
19473.0,-0.474,-0.509,0.736,-2.594,2.441,9.735,10.0,-22.0,33.0,1746027559.1487145,0.0
19473.0,-0.516,-0.493,0.703,-1.831,2.136,9.918,10.0,-22.0,32.0,1746027559.1487148,0.0
19473.0,-0.523,-0.489,0.698,4.486,3.754,7.935,11.0,-22.0,32.0,1746027559.1487153,0.0
19490.0,-0.479,-0.505,0.744,5.157,-0.946,-1.343,11.0,-22.0,32.0,1746027559.252395,0.0
19490.0,-0.458,-0.512,0.744,3.296,-3.815,-6.012,10.0,-22.0,34.0,1746027559.2523954,0.0
19490.0,-0.459,-0.505,0.753,3.906,-0.946,-4.333,10.0,-22.0,33.0,1746027559.2523956,0.0
19505.0,-0.457,-0.494,0.753,2.93,-0.885,-3.174,12.0,-22.0,34.0,1746027559.3511317,0.0
19505.0,-0.446,-0.505,0.763,1.404,-1.373,-3.387,11.0,-21.0,33.0,1746027559.3511324,0.0
19522.0,-0.456,-0.496,0.753,2.655,-0.641,-1.709,11.0,-22.0,32.0,1746027559.4531555,0.0
19522.0,-0.464,-0.483,0.76,4.486,0.397,-0.458,11.0,-21.0,32.0,1746027559.4531555,0.0
19522.0,-0.455,-0.494,0.763,4.578,-0.031,-1.526,11.0,-20.0,34.0,1746027559.453156,0.0
19538.0,-0.449,-0.507,0.748,2.35,0.702,-3.052,12.0,-21.0,32.0,1746027559.552122,0.0
19538.0,-0.45,-0.504,0.763,1.923,0.153,-1.587,11.0,-22.0,33.0,1746027559.5521224,0.0
19555.0,-0.456,-0.502,0.741,3.052,0.702,0.854,11.0,-21.0,33.0,1746027559.654884,0.0
19555.0,-0.466,-0.492,0.751,3.632,1.282,1.892,11.0,-22.0,33.0,1746027559.6548843,0.0
19555.0,-0.469,-0.492,0.738,3.693,0.488,2.045,12.0,-22.0,33.0,1746027559.6548848,0.0
19571.0,-0.469,-0.491,0.747,2.594,-0.61,0.671,11.0,-23.0,32.0,1746027559.7625976,0.0
19571.0,-0.461,-0.492,0.76,3.937,-1.617,-0.275,12.0,-22.0,33.0,1746027559.762598,0.0
19589.0,-0.454,-0.492,0.755,2.075,-1.617,-1.801,13.0,-22.0,32.0,1746027559.9073167,0.0
19589.0,-0.446,-0.493,0.779,0.854,-1.587,-2.014,11.0,-22.0,34.0,1746027559.9073172,0.0
19589.0,-0.455,-0.497,0.755,0.336,-1.068,-0.488,11.0,-22.0,32.0,1746027559.9073176,0.0
19589.0,-0.47,-0.49,0.753,-0.305,1.19,1.953,12.0,-22.0,34.0,1746027559.9073179,0.0
19603.0,-0.46,-0.496,0.752,-0.885,-0.336,1.465,11.0,-22.0,33.0,1746027559.99312,0.0
19603.0,-0.455,-0.496,0.747,-2.838,-0.427,-0.58,11.0,-23.0,33.0,1746027559.9931207,0.0
19621.0,-0.459,-0.49,0.763,0.183,-1.77,0.031,10.0,-22.0,33.0,1746027560.0988712,0.0
19621.0,-0.459,-0.494,0.755,0.824,-0.549,0.61,12.0,-22.0,33.0,1746027560.0988717,0.0
19621.0,-0.463,-0.495,0.743,-0.488,-0.366,0.336,10.0,-22.0,33.0,1746027560.098872,0.0
19637.0,-0.464,-0.499,0.742,-0.427,-0.061,0.122,11.0,-22.0,32.0,1746027560.2092042,0.0
19637.0,-0.46,-0.497,0.758,0.61,-1.343,-0.244,11.0,-20.0,33.0,1746027560.2092044,0.0
19637.0,-0.465,-0.492,0.742,-0.366,-0.427,-0.946,12.0,-22.0,34.0,1746027560.209205,0.0
19654.0,-0.456,-0.498,0.765,0.793,-1.373,-2.106,11.0,-22.0,34.0,1746027560.3030705,0.0
19654.0,-0.447,-0.507,0.754,-1.434,-2.045,-3.326,10.0,-21.0,33.0,1746027560.303071,0.0
19669.0,-0.446,-0.51,0.773,-2.228,-1.434,-2.258,11.0,-22.0,33.0,1746027560.4023497,0.0
19669.0,-0.447,-0.508,0.742,-2.838,1.587,-0.458,10.0,-22.0,32.0,1746027560.40235,0.0
19669.0,-0.457,-0.501,0.747,-3.296,2.228,0.61,10.0,-22.0,32.0,1746027560.4023504,0.0
19686.0,-0.462,-0.508,0.745,-2.045,1.007,0.824,11.0,-21.0,33.0,1746027560.5036569,0.0
19686.0,-0.465,-0.502,0.741,-1.984,1.312,0.061,10.0,-21.0,32.0,1746027560.503657,0.0
19704.0,-0.453,-0.516,0.746,-2.289,1.343,-1.709,11.0,-22.0,31.0,1746027560.6091878,0.0
19704.0,-0.454,-0.511,0.736,-2.014,1.373,-0.885,11.0,-22.0,33.0,1746027560.609188,0.0
19704.0,-0.46,-0.51,0.743,0.488,1.312,0.732,10.0,-23.0,32.0,1746027560.6091883,0.0
19722.0,-0.467,-0.506,0.745,2.594,1.19,1.831,11.0,-22.0,32.0,1746027560.7105849,0.0
19722.0,-0.473,-0.512,0.726,1.251,2.441,0.397,10.0,-22.0,34.0,1746027560.710585,0.0
19736.0,-0.47,-0.514,0.74,1.129,1.984,-1.16,11.0,-23.0,32.0,1746027560.8092551,0.0
19736.0,-0.47,-0.513,0.724,0.214,1.862,-1.678,10.0,-22.0,32.0,1746027560.8092556,0.0
19736.0,-0.468,-0.512,0.733,1.678,2.106,-1.74,10.0,-22.0,32.0,1746027560.8092558,0.0
19753.0,-0.465,-0.512,0.744,2.655,0.824,-1.984,10.0,-22.0,33.0,1746027560.9081347,0.0
19753.0,-0.461,-0.514,0.733,1.129,0.488,-2.625,11.0,-22.0,32.0,1746027560.9081352,0.0
19769.0,-0.452,-0.519,0.744,0.397,0.977,-2.777,10.0,-23.0,32.0,1746027561.0203388,0.0
19769.0,-0.459,-0.511,0.743,1.556,0.275,-1.007,9.0,-23.0,32.0,1746027561.020339,0.0
19769.0,-0.462,-0.515,0.751,1.251,1.038,0.58,10.0,-22.0,33.0,1746027561.0203393,0.0
19787.0,-0.467,-0.519,0.727,-0.702,1.617,0.793,9.0,-23.0,32.0,1746027561.1184444,0.0
19787.0,-0.463,-0.525,0.738,-1.923,1.282,0.916,10.0,-22.0,31.0,1746027561.1184447,0.0
19801.0,-0.472,-0.515,0.72,-0.824,0.549,2.106,11.0,-22.0,32.0,1746027561.2174952,0.0
19801.0,-0.47,-0.516,0.741,0.61,0.854,2.075,10.0,-22.0,32.0,1746027561.2174957,0.0
19801.0,-0.472,-0.514,0.727,0.275,0.366,1.434,10.0,-22.0,33.0,1746027561.217496,0.0
19818.0,-0.478,-0.514,0.726,-0.153,0.916,0.946,10.0,-23.0,32.0,1746027561.3215632,0.0
19818.0,-0.476,-0.512,0.733,0.916,0.977,0.763,10.0,-22.0,33.0,1746027561.3215635,0.0
19818.0,-0.477,-0.509,0.724,0.336,0.305,-0.061,9.0,-22.0,32.0,1746027561.321564,0.0
19835.0,-0.469,-0.509,0.742,1.16,0.153,-0.732,10.0,-23.0,32.0,1746027561.4225686,0.0
19835.0,-0.465,-0.52,0.746,2.136,-0.336,-0.977,10.0,-23.0,32.0,1746027561.422569,0.0
19852.0,-0.479,-0.518,0.719,0.122,1.709,-0.549,10.0,-23.0,32.0,1746027561.5215058,0.0
19852.0,-0.481,-0.526,0.714,-0.916,2.38,0.122,10.0,-22.0,32.0,1746027561.521506,0.0
19852.0,-0.477,-0.518,0.726,-0.214,-0.305,0.0,10.0,-23.0,32.0,1746027561.5215063,0.0
19867.0,-0.475,-0.513,0.719,0.305,0.153,-0.397,10.0,-23.0,32.0,1746027561.6267335,0.0
19867.0,-0.477,-0.516,0.713,2.136,-0.031,-0.061,11.0,-22.0,33.0,1746027561.626734,0.0
19884.0,-0.471,-0.519,0.745,3.784,-1.099,-1.007,10.0,-23.0,32.0,1746027561.7244956,0.0
19884.0,-0.477,-0.515,0.72,3.143,-0.153,-0.885,10.0,-23.0,32.0,1746027561.724496,0.0
19884.0,-0.475,-0.51,0.739,2.686,0.61,-1.129,10.0,-23.0,32.0,1746027561.7244961,0.0
19900.0,-0.474,-0.514,0.724,2.533,-0.519,-1.19,9.0,-22.0,33.0,1746027561.8293376,0.0
19900.0,-0.478,-0.517,0.739,7.08,0.305,-1.831,11.0,-22.0,32.0,1746027561.829338,0.0
19900.0,-0.477,-0.509,0.745,5.463,-0.122,-2.106,10.0,-22.0,32.0,1746027561.8293383,0.0
19917.0,-0.474,-0.513,0.734,1.16,-0.732,-2.014,11.0,-23.0,33.0,1746027561.9540255,0.0
19917.0,-0.464,-0.523,0.73,-0.58,0.427,-2.289,10.0,-22.0,32.0,1746027561.9540255,0.0
19934.0,-0.468,-0.515,0.722,-0.916,0.763,-1.617,11.0,-22.0,32.0,1746027562.0362906,0.0
19934.0,-0.468,-0.518,0.749,1.678,0.366,0.427,10.0,-23.0,33.0,1746027562.0362911,0.0
19934.0,-0.485,-0.509,0.726,0.214,0.732,1.282,10.0,-23.0,32.0,1746027562.0362916,0.0
19949.0,-0.487,-0.514,0.717,0.061,2.625,1.068,10.0,-22.0,32.0,1746027562.1253092,0.0
19949.0,-0.497,-0.497,0.707,0.244,0.732,-0.305,10.0,-23.0,33.0,1746027562.1253097,0.0
19965.0,-0.48,-0.509,0.726,3.632,-0.61,-2.228,10.0,-23.0,32.0,1746027562.2388887,0.0
19965.0,-0.455,-0.521,0.743,5.188,-2.899,-5.066,10.0,-22.0,32.0,1746027562.2388892,0.0
19965.0,-0.438,-0.539,0.748,3.204,-3.082,-6.348,10.0,-23.0,32.0,1746027562.2388895,0.0
19982.0,-0.452,-0.52,0.752,1.648,-1.587,-1.648,10.0,-22.0,33.0,1746027562.3337843,0.0
19982.0,-0.467,-0.522,0.727,-0.244,-0.366,3.693,9.0,-22.0,32.0,1746027562.3337848,0.0
20001.0,-0.491,-0.502,0.722,-0.885,-0.244,5.31,10.0,-22.0,32.0,1746027562.4364507,0.0
20001.0,-0.492,-0.499,0.708,-0.671,-0.702,4.272,10.0,-23.0,33.0,1746027562.436451,0.0
20001.0,-0.478,-0.512,0.739,0.824,-3.296,0.031,10.0,-23.0,32.0,1746027562.4364514,0.0
20016.0,-0.469,-0.509,0.73,3.082,-4.211,-2.655,10.0,-22.0,32.0,1746027562.5341027,0.0
20016.0,-0.457,-0.511,0.754,3.693,-4.028,-1.953,10.0,-22.0,34.0,1746027562.534103,0.0
20016.0,-0.451,-0.524,0.755,3.143,-4.822,-1.038,11.0,-22.0,32.0,1746027562.5341032,0.0
20032.0,-0.458,-0.511,0.742,1.587,-2.472,0.58,10.0,-23.0,33.0,1746027562.636776,0.0
20032.0,-0.462,-0.513,0.746,-1.221,-0.58,2.106,11.0,-22.0,33.0,1746027562.6367764,0.0
20050.0,-0.468,-0.507,0.738,-2.106,-1.099,3.113,11.0,-23.0,32.0,1746027562.7410824,0.0
20050.0,-0.468,-0.511,0.737,-1.099,-0.946,2.502,11.0,-21.0,33.0,1746027562.741083,0.0
20050.0,-0.463,-0.523,0.74,0.671,-1.282,0.549,10.0,-22.0,33.0,1746027562.7410831,0.0
20066.0,-0.465,-0.516,0.73,-0.824,-0.488,-0.214,10.0,-22.0,32.0,1746027562.8409848,0.0
20066.0,-0.463,-0.511,0.748,0.549,-0.977,0.519,10.0,-22.0,32.0,1746027562.8409855,0.0
20081.0,-0.471,-0.508,0.731,0.58,0.427,0.824,10.0,-22.0,32.0,1746027562.9419723,0.0
20081.0,-0.466,-0.508,0.744,2.441,-0.183,0.031,11.0,-22.0,33.0,1746027562.9419725,0.0
20081.0,-0.46,-0.512,0.738,1.526,-0.61,-1.74,10.0,-22.0,33.0,1746027562.9419727,0.0
20098.0,-0.455,-0.518,0.749,1.495,-0.763,-1.587,11.0,-22.0,34.0,1746027563.0428443,0.0
20098.0,-0.46,-0.519,0.741,0.122,0.092,-0.458,11.0,-22.0,32.0,1746027563.0428448,0.0
20115.0,-0.467,-0.513,0.733,-0.183,0.641,0.732,10.0,-23.0,31.0,1746027563.1439464,0.0
20115.0,-0.464,-0.518,0.741,-0.275,0.061,0.092,10.0,-23.0,32.0,1746027563.1439466,0.0
20115.0,-0.464,-0.515,0.735,0.305,-0.031,-0.458,10.0,-22.0,33.0,1746027563.143947,0.0
20131.0,-0.465,-0.51,0.742,1.923,-0.336,0.092,11.0,-22.0,33.0,1746027563.2485392,0.0
20131.0,-0.463,-0.521,0.74,0.946,-0.183,-0.671,10.0,-22.0,32.0,1746027563.2485397,0.0
20148.0,-0.461,-0.515,0.728,-0.031,-0.214,-1.221,9.0,-23.0,32.0,1746027563.3506334,0.0
20148.0,-0.453,-0.524,0.752,-0.031,-0.122,-1.19,10.0,-23.0,32.0,1746027563.3506336,0.0
20148.0,-0.461,-0.513,0.737,0.366,-0.61,0.214,10.0,-22.0,32.0,1746027563.350634,0.0
20165.0,-0.471,-0.509,0.736,0.458,0.702,1.343,11.0,-23.0,33.0,1746027563.4493923,0.0
20165.0,-0.469,-0.518,0.727,-0.031,0.122,0.427,10.0,-23.0,32.0,1746027563.4493926,0.0
20182.0,-0.463,-0.522,0.733,0.031,-0.641,-0.854,10.0,-22.0,32.0,1746027563.5500193,0.0
20182.0,-0.466,-0.517,0.737,1.129,-0.519,0.061,11.0,-23.0,31.0,1746027563.5500195,0.0
20182.0,-0.471,-0.514,0.74,1.282,-0.336,0.61,10.0,-22.0,33.0,1746027563.55002,0.0
20198.0,-0.461,-0.517,0.729,0.427,0.092,-0.488,10.0,-22.0,32.0,1746027563.6550522,0.0
20198.0,-0.458,-0.523,0.747,0.427,-1.404,-1.221,10.0,-22.0,33.0,1746027563.6550527,0.0
20198.0,-0.458,-0.525,0.733,0.183,-0.702,-0.031,10.0,-23.0,33.0,1746027563.655053,0.0
