0,1,2,3,4,5,6,7,8,9,10,11
11967.0,-0.1,0.289,0.962,0.854,-0.488,0.092,47.0,-9.0,38.0,1745636149.511881,0.0
11981.0,-0.101,0.29,0.968,0.824,-0.549,0.061,47.0,-10.0,37.0,1745636149.6088343,0.0
11981.0,-0.102,0.293,0.969,0.854,-0.519,0.061,48.0,-8.0,39.0,1745636149.6088345,0.0
11998.0,-0.098,0.293,0.972,0.824,-0.305,0.0,48.0,-8.0,38.0,1745636149.713192,0.0
11998.0,-0.101,0.292,0.968,0.824,-0.366,0.031,47.0,-9.0,38.0,1745636149.7131925,0.0
11998.0,-0.1,0.291,0.963,0.885,-0.732,0.183,48.0,-9.0,37.0,1745636149.7131927,0.0
12015.0,-0.101,0.29,0.964,0.885,-0.336,0.031,48.0,-9.0,37.0,1745636149.8159769,0.0
12015.0,-0.102,0.296,0.968,0.885,-0.244,0.031,48.0,-10.0,38.0,1745636149.815977,0.0
12033.0,-0.099,0.291,0.969,0.885,-0.671,0.122,47.0,-8.0,37.0,1745636149.9580712,0.0
12033.0,-0.103,0.29,0.975,0.885,-0.458,0.061,47.0,-9.0,38.0,1745636149.9580717,0.0
12033.0,-0.102,0.294,0.968,0.824,-0.366,0.031,47.0,-9.0,38.0,1745636149.9580717,0.0
12033.0,-0.102,0.293,0.963,0.824,-0.549,0.092,47.0,-8.0,38.0,1745636149.9580722,0.0
12049.0,-0.101,0.292,0.965,0.885,-0.427,0.0,47.0,-9.0,38.0,1745636150.0561388,0.0
12049.0,-0.102,0.294,0.966,0.916,-0.366,0.031,48.0,-9.0,37.0,1745636150.0561392,0.0
12066.0,-0.101,0.293,0.965,0.854,-0.549,0.061,47.0,-9.0,37.0,1745636150.16286,0.0
12066.0,-0.101,0.295,0.972,0.854,-0.488,0.061,47.0,-8.0,38.0,1745636150.1628604,0.0
12066.0,-0.101,0.293,0.971,0.885,-0.336,0.061,47.0,-9.0,39.0,1745636150.1628609,0.0
12081.0,-0.1,0.292,0.969,0.885,-0.488,0.061,47.0,-8.0,38.0,1745636150.2560642,0.0
12081.0,-0.1,0.294,0.971,0.885,-0.61,0.092,48.0,-9.0,38.0,1745636150.2560651,0.0
12098.0,-0.101,0.294,0.969,0.824,-0.488,0.031,48.0,-8.0,38.0,1745636150.361886,0.0
12098.0,-0.101,0.29,0.965,0.854,-0.153,0.0,47.0,-10.0,38.0,1745636150.3618865,0.0
12098.0,-0.099,0.291,0.967,0.885,-0.519,0.061,48.0,-8.0,39.0,1745636150.3618867,0.0
12115.0,-0.101,0.294,0.968,0.854,-0.793,0.183,48.0,-8.0,39.0,1745636150.4633856,0.0
12115.0,-0.101,0.295,0.97,0.824,-0.275,0.031,47.0,-8.0,39.0,1745636150.463386,0.0
12115.0,-0.099,0.294,0.98,0.824,-0.153,-0.092,48.0,-10.0,37.0,1745636150.4633863,0.0
12132.0,-0.099,0.294,0.975,0.885,-0.763,0.122,47.0,-10.0,38.0,1745636150.5716245,0.0
12132.0,-0.102,0.295,0.968,0.854,-0.549,0.092,47.0,-9.0,38.0,1745636150.5716248,0.0
12146.0,-0.101,0.298,0.979,0.824,-0.092,0.0,47.0,-9.0,38.0,1745636150.665341,0.0
12146.0,-0.098,0.299,0.985,0.885,-0.58,0.153,47.0,-9.0,39.0,1745636150.6653411,0.0
12146.0,-0.102,0.294,0.973,0.885,-0.427,0.031,48.0,-8.0,39.0,1745636150.6653416,0.0
12164.0,-0.101,0.291,0.964,0.824,-0.305,0.031,48.0,-8.0,38.0,1745636150.765596,0.0
12164.0,-0.101,0.29,0.958,0.916,-0.885,0.214,47.0,-8.0,39.0,1745636150.7655962,0.0
12180.0,-0.102,0.284,0.945,0.885,-0.183,-0.031,47.0,-9.0,38.0,1745636150.8713777,0.0
12180.0,-0.102,0.29,0.948,0.885,-0.031,-0.092,48.0,-9.0,38.0,1745636150.871378,0.0
12180.0,-0.101,0.291,0.967,0.885,-0.732,0.153,48.0,-8.0,39.0,1745636150.8713784,0.0
12197.0,-0.1,0.293,0.972,0.885,-0.916,0.153,47.0,-10.0,37.0,1745636150.9732342,0.0
12197.0,-0.102,0.295,0.985,0.885,-0.092,-0.061,48.0,-9.0,38.0,1745636150.9732347,0.0
12211.0,-0.101,0.299,0.986,0.824,0.061,-0.122,47.0,-9.0,38.0,1745636151.0709672,0.0
12211.0,-0.098,0.293,0.977,0.916,-1.251,0.305,48.0,-9.0,39.0,1745636151.070968,0.0
12211.0,-0.101,0.295,0.966,0.854,-0.458,0.061,47.0,-10.0,39.0,1745636151.0709684,0.0
12229.0,-0.105,0.29,0.963,0.824,0.305,-0.214,47.0,-8.0,37.0,1745636151.1714709,0.0
12229.0,-0.1,0.286,0.958,0.854,-0.824,0.153,46.0,-9.0,38.0,1745636151.171471,0.0
12245.0,-0.101,0.29,0.968,0.916,-0.793,0.183,47.0,-8.0,38.0,1745636151.2743688,0.0
12245.0,-0.1,0.296,0.974,0.824,-0.061,-0.031,48.0,-8.0,39.0,1745636151.274369,0.0
12245.0,-0.1,0.293,0.975,0.793,-0.427,0.092,48.0,-9.0,38.0,1745636151.2743695,0.0
12262.0,-0.103,0.294,0.981,0.885,-0.732,0.153,47.0,-9.0,38.0,1745636151.377608,0.0
12262.0,-0.102,0.295,0.973,0.824,-0.061,-0.031,48.0,-10.0,37.0,1745636151.3776083,0.0
12262.0,-0.101,0.291,0.964,0.824,-0.427,0.092,47.0,-8.0,38.0,1745636151.3776088,0.0
12277.0,-0.1,0.292,0.96,0.854,-0.946,0.214,47.0,-9.0,38.0,1745636151.4718912,0.0
12277.0,-0.102,0.293,0.966,0.854,-0.336,0.0,47.0,-10.0,38.0,1745636151.4718916,0.0
12294.0,-0.103,0.295,0.972,0.824,-0.031,-0.061,47.0,-8.0,38.0,1745636151.5771115,0.0
12294.0,-0.1,0.296,0.973,0.885,-0.885,0.153,48.0,-9.0,39.0,1745636151.577112,0.0
12294.0,-0.102,0.296,0.976,0.854,-0.61,0.031,48.0,-8.0,38.0,1745636151.5771124,0.0
12310.0,-0.101,0.293,0.968,0.793,0.061,-0.092,47.0,-8.0,38.0,1745636151.6782944,0.0
12310.0,-0.101,0.291,0.962,0.885,-0.58,0.122,47.0,-9.0,39.0,1745636151.6782951,0.0
12328.0,-0.101,0.294,0.965,0.916,-0.793,0.183,48.0,-9.0,38.0,1745636151.7792776,0.0
12328.0,-0.099,0.291,0.972,0.824,-0.305,0.031,47.0,-8.0,38.0,1745636151.779278,0.0
12328.0,-0.101,0.295,0.979,0.885,-0.336,0.0,47.0,-9.0,37.0,1745636151.7792785,0.0
12342.0,-0.102,0.299,0.981,0.824,-0.488,0.031,48.0,-9.0,37.0,1745636151.878618,0.0
12342.0,-0.101,0.296,0.972,0.885,-0.61,0.061,46.0,-9.0,38.0,1745636151.8786185,0.0
12359.0,-0.102,0.289,0.964,0.885,-0.458,0.061,47.0,-8.0,39.0,1745636151.9856915,0.0
12359.0,-0.101,0.291,0.967,0.824,-0.336,0.061,46.0,-9.0,39.0,1745636151.985692,0.0
12359.0,-0.102,0.295,0.965,0.885,-0.549,0.122,48.0,-9.0,39.0,1745636151.9856923,0.0
12375.0,-0.101,0.294,0.978,0.885,-0.305,0.0,47.0,-9.0,38.0,1745636152.0873055,0.0
12375.0,-0.099,0.296,0.983,0.854,-0.549,0.092,47.0,-8.0,38.0,1745636152.087306,0.0
12375.0,-0.1,0.294,0.974,0.885,-0.61,0.092,48.0,-8.0,39.0,1745636152.0873065,0.0
12393.0,-0.102,0.292,0.969,0.793,-0.092,-0.061,47.0,-10.0,38.0,1745636152.1825967,0.0
12393.0,-0.101,0.291,0.97,0.824,-0.58,0.122,48.0,-9.0,38.0,1745636152.1825972,0.0
12407.0,-0.099,0.29,0.966,0.885,-0.793,0.153,47.0,-9.0,38.0,1745636152.2898953,0.0
12407.0,-0.102,0.292,0.976,0.824,-0.153,0.0,48.0,-8.0,38.0,1745636152.2898965,0.0
12407.0,-0.1,0.297,0.977,0.854,-0.397,0.061,48.0,-8.0,38.0,1745636152.2898967,0.0
12424.0,-0.101,0.293,0.973,0.885,-0.763,0.153,47.0,-10.0,38.0,1745636152.390237,0.0
12424.0,-0.102,0.292,0.973,0.885,-0.305,-0.061,47.0,-9.0,38.0,1745636152.3902376,0.0
12441.0,-0.101,0.292,0.967,0.885,-0.458,0.031,48.0,-9.0,39.0,1745636152.4888053,0.0
12441.0,-0.1,0.29,0.966,0.854,-0.61,0.153,47.0,-9.0,38.0,1745636152.4888055,0.0
12441.0,-0.103,0.294,0.969,0.793,-0.183,0.0,47.0,-8.0,37.0,1745636152.488806,0.0
12458.0,-0.102,0.293,0.975,0.854,-0.549,0.122,47.0,-10.0,38.0,1745636152.5887947,0.0
12458.0,-0.1,0.292,0.976,0.885,-0.732,0.122,48.0,-9.0,39.0,1745636152.5887952,0.0
12473.0,-0.101,0.294,0.971,0.824,-0.214,-0.031,48.0,-8.0,38.0,1745636152.6961057,0.0
12473.0,-0.103,0.293,0.968,0.854,-0.275,0.031,48.0,-9.0,38.0,1745636152.696106,0.0
12473.0,-0.1,0.29,0.968,0.885,-0.702,0.153,48.0,-8.0,37.0,1745636152.6961064,0.0
12490.0,-0.101,0.291,0.971,0.885,-0.488,0.061,47.0,-8.0,39.0,1745636152.7907705,0.0
12490.0,-0.1,0.295,0.971,0.824,-0.244,-0.031,47.0,-9.0,38.0,1745636152.790771,0.0
12506.0,-0.099,0.295,0.972,0.824,-0.61,0.092,47.0,-9.0,39.0,1745636152.895229,0.0
12506.0,-0.103,0.291,0.972,0.885,-0.458,0.061,48.0,-9.0,38.0,1745636152.8952296,0.0
12506.0,-0.103,0.295,0.971,0.916,-0.275,0.0,47.0,-10.0,38.0,1745636152.89523,0.0
12523.0,-0.1,0.291,0.969,0.946,-0.671,0.122,48.0,-9.0,38.0,1745636152.993886,0.0
12523.0,-0.101,0.291,0.966,0.885,-0.519,0.061,47.0,-9.0,38.0,1745636152.9938865,0.0
12523.0,-0.102,0.292,0.971,0.854,-0.122,0.0,47.0,-9.0,38.0,1745636152.9938867,0.0
12540.0,-0.102,0.294,0.97,0.854,-0.549,0.092,48.0,-9.0,37.0,1745636153.1085525,0.0
12540.0,-0.1,0.291,0.97,0.916,-0.732,0.122,48.0,-8.0,38.0,1745636153.1085527,0.0
12555.0,-0.102,0.295,0.975,0.854,-0.183,-0.031,47.0,-8.0,38.0,1745636153.195588,0.0
12555.0,-0.101,0.294,0.977,0.824,-0.305,0.0,47.0,-8.0,39.0,1745636153.1955884,0.0
12555.0,-0.102,0.293,0.979,0.885,-0.793,0.153,47.0,-10.0,38.0,1745636153.1955888,0.0
12571.0,-0.102,0.294,0.971,0.885,-0.336,0.031,47.0,-9.0,38.0,1745636153.2989504,0.0
12571.0,-0.101,0.294,0.963,0.885,-0.366,0.061,47.0,-9.0,38.0,1745636153.298951,0.0
12588.0,-0.101,0.29,0.964,0.885,-0.671,0.183,48.0,-9.0,38.0,1745636153.4007835,0.0
12588.0,-0.1,0.293,0.971,0.854,-0.336,0.0,48.0,-8.0,38.0,1745636153.400784,0.0
12588.0,-0.1,0.297,0.974,0.854,-0.305,0.0,47.0,-8.0,38.0,1745636153.4007843,0.0
12605.0,-0.1,0.297,0.974,0.885,-0.702,0.122,47.0,-8.0,37.0,1745636153.5081708,0.0
12605.0,-0.1,0.293,0.973,0.854,-0.336,0.0,47.0,-9.0,38.0,1745636153.508171,0.0
12620.0,-0.101,0.291,0.968,0.824,-0.397,0.061,47.0,-9.0,38.0,1745636153.6007378,0.0
12620.0,-0.099,0.292,0.964,0.916,-0.549,0.092,47.0,-9.0,38.0,1745636153.6007383,0.0
12620.0,-0.102,0.294,0.97,0.916,-0.427,0.031,47.0,-8.0,38.0,1745636153.6007385,0.0
12636.0,-0.102,0.294,0.973,0.885,-0.427,0.061,47.0,-9.0,38.0,1745636153.7045307,0.0
12636.0,-0.1,0.293,0.977,0.854,-0.519,0.061,47.0,-8.0,39.0,1745636153.7045312,0.0
12654.0,-0.1,0.296,0.972,0.854,-0.275,0.0,48.0,-9.0,38.0,1745636153.8057342,0.0
12654.0,-0.101,0.293,0.967,0.854,-0.549,0.122,47.0,-8.0,39.0,1745636153.8057346,0.0
12654.0,-0.101,0.292,0.962,0.885,-0.641,0.122,48.0,-9.0,38.0,1745636153.8057349,0.0
12670.0,-0.103,0.292,0.968,0.854,-0.092,-0.061,48.0,-9.0,38.0,1745636153.908356,0.0
12670.0,-0.102,0.295,0.973,0.885,-0.366,0.0,48.0,-9.0,37.0,1745636153.9083564,0.0
12670.0,-0.099,0.297,0.973,0.854,-0.793,0.153,48.0,-8.0,38.0,1745636153.908357,0.0
12685.0,-0.102,0.292,0.974,0.885,-0.397,0.061,48.0,-9.0,39.0,1745636154.0039182,0.0
12685.0,-0.101,0.292,0.967,0.854,-0.214,0.031,47.0,-10.0,38.0,1745636154.0039191,0.0
12702.0,-0.102,0.293,0.967,0.824,-0.641,0.092,48.0,-8.0,38.0,1745636154.1114836,0.0
12702.0,-0.1,0.294,0.97,0.885,-0.58,0.061,48.0,-9.0,37.0,1745636154.111484,0.0
12702.0,-0.1,0.293,0.973,0.885,-0.305,-0.031,47.0,-9.0,38.0,1745636154.1114843,0.0
12719.0,-0.098,0.295,0.973,0.854,-0.488,0.061,48.0,-8.0,38.0,1745636154.2093215,0.0
12719.0,-0.101,0.293,0.972,0.824,-0.549,0.092,47.0,-10.0,39.0,1745636154.2093217,0.0
12735.0,-0.101,0.291,0.964,0.854,-0.275,0.0,47.0,-10.0,38.0,1745636154.3130677,0.0
12735.0,-0.102,0.288,0.96,0.977,-0.549,0.092,47.0,-10.0,38.0,1745636154.313068,0.0
12735.0,-0.1,0.292,0.969,0.854,-0.58,0.092,47.0,-8.0,38.0,1745636154.3130682,0.0
12750.0,-0.101,0.294,0.97,0.793,-0.183,-0.031,48.0,-8.0,38.0,1745636154.4137757,0.0
12750.0,-0.1,0.296,0.97,0.854,-0.58,0.092,48.0,-8.0,39.0,1745636154.4137766,0.0
12769.0,-0.102,0.294,0.972,0.885,-0.641,0.122,47.0,-9.0,39.0,1745636154.5151515,0.0
12769.0,-0.101,0.291,0.97,0.854,-0.305,0.031,47.0,-9.0,37.0,1745636154.515152,0.0
12769.0,-0.101,0.292,0.96,0.854,-0.336,0.0,47.0,-9.0,38.0,1745636154.5151522,0.0
12786.0,-0.099,0.292,0.963,0.824,-0.61,0.092,47.0,-9.0,38.0,1745636154.6162884,0.0
12786.0,-0.101,0.29,0.966,0.946,-0.519,0.061,47.0,-9.0,38.0,1745636154.616289,0.0
12786.0,-0.101,0.29,0.967,0.885,-0.366,0.061,47.0,-9.0,38.0,1745636154.6162891,0.0
12802.0,-0.102,0.295,0.969,0.854,-0.488,0.031,47.0,-9.0,39.0,1745636154.721671,0.0
12802.0,-0.102,0.292,0.971,0.854,-0.458,0.031,47.0,-10.0,38.0,1745636154.7216716,0.0
12818.0,-0.1,0.29,0.967,0.824,-0.336,0.031,47.0,-9.0,38.0,1745636154.8225694,0.0
12818.0,-0.102,0.293,0.969,0.885,-0.549,0.092,48.0,-9.0,39.0,1745636154.8225698,0.0
12818.0,-0.099,0.295,0.968,0.824,-0.458,0.061,47.0,-9.0,39.0,1745636154.82257,0.0
12834.0,-0.101,0.292,0.961,0.824,-0.366,-0.031,47.0,-8.0,38.0,1745636154.9252672,0.0
12834.0,-0.101,0.292,0.966,0.885,-0.519,0.031,47.0,-9.0,39.0,1745636154.9252677,0.0
12852.0,-0.102,0.292,0.969,0.885,-0.549,0.061,47.0,-10.0,37.0,1745636155.0681152,0.0
12852.0,-0.102,0.293,0.966,0.854,-0.336,0.061,48.0,-9.0,38.0,1745636155.0681157,0.0
12852.0,-0.1,0.292,0.97,0.824,-0.336,0.031,48.0,-8.0,39.0,1745636155.068116,0.0
12852.0,-0.103,0.292,0.967,0.854,-0.519,0.092,47.0,-9.0,40.0,1745636155.0681164,0.0
12869.0,-0.1,0.293,0.969,0.885,-0.549,0.092,48.0,-9.0,38.0,1745636155.1651397,0.0
12869.0,-0.101,0.293,0.969,0.885,-0.458,0.061,48.0,-8.0,39.0,1745636155.16514,0.0
12886.0,-0.102,0.292,0.966,0.885,-0.336,0.0,48.0,-8.0,38.0,1745636155.264552,0.0
12886.0,-0.099,0.29,0.966,0.885,-0.488,0.061,47.0,-10.0,37.0,1745636155.2645524,0.0
12886.0,-0.101,0.293,0.969,0.854,-0.458,0.092,47.0,-9.0,38.0,1745636155.2645528,0.0
12902.0,-0.1,0.293,0.968,0.854,-0.427,0.061,48.0,-9.0,38.0,1745636155.3759794,0.0
12902.0,-0.101,0.292,0.965,0.854,-0.549,0.061,47.0,-9.0,38.0,1745636155.37598,0.0
12902.0,-0.1,0.29,0.972,0.885,-0.336,0.031,47.0,-10.0,39.0,1745636155.37598,0.0
12918.0,-0.099,0.295,0.971,0.916,-0.61,0.092,48.0,-9.0,38.0,1745636155.4680111,0.0
12918.0,-0.1,0.295,0.967,0.854,-0.488,0.092,48.0,-8.0,38.0,1745636155.4680123,0.0
12934.0,-0.102,0.293,0.969,0.793,-0.275,0.031,48.0,-9.0,38.0,1745636155.5688827,0.0
12934.0,-0.102,0.291,0.966,0.916,-0.549,0.092,47.0,-9.0,38.0,1745636155.5688832,0.0
12934.0,-0.1,0.291,0.968,0.885,-0.458,0.061,47.0,-8.0,39.0,1745636155.5688834,0.0
12951.0,-0.1,0.295,0.968,0.824,-0.366,0.0,48.0,-9.0,38.0,1745636155.6688645,0.0
12951.0,-0.101,0.292,0.969,0.854,-0.61,0.092,47.0,-9.0,38.0,1745636155.6688647,0.0
12968.0,-0.101,0.29,0.968,0.916,-0.305,0.0,47.0,-9.0,38.0,1745636155.7741065,0.0
12968.0,-0.099,0.294,0.971,0.885,-0.397,0.061,48.0,-8.0,37.0,1745636155.7741067,0.0
12968.0,-0.101,0.294,0.97,0.885,-0.641,0.122,47.0,-8.0,39.0,1745636155.7741072,0.0
12983.0,-0.1,0.293,0.968,0.885,-0.336,-0.031,46.0,-9.0,38.0,1745636155.8704133,0.0
12983.0,-0.101,0.291,0.969,0.854,-0.397,0.031,47.0,-9.0,38.0,1745636155.8704145,0.0
12999.0,-0.103,0.29,0.968,0.885,-0.549,0.092,47.0,-9.0,39.0,1745636155.976988,0.0
12999.0,-0.102,0.291,0.958,0.824,-0.366,0.031,47.0,-9.0,37.0,1745636155.9769883,0.0
12999.0,-0.1,0.293,0.965,0.885,-0.58,0.092,47.0,-9.0,38.0,1745636155.9769888,0.0
13016.0,-0.1,0.289,0.97,0.824,-0.397,0.061,47.0,-8.0,39.0,1745636156.077268,0.0
13016.0,-0.1,0.292,0.974,0.885,-0.336,0.0,47.0,-9.0,39.0,1745636156.0772681,0.0
13033.0,-0.101,0.295,0.973,0.854,-0.671,0.122,48.0,-8.0,37.0,1745636156.1810768,0.0
13033.0,-0.101,0.293,0.97,0.854,-0.458,0.031,47.0,-10.0,38.0,1745636156.1810772,0.0
13033.0,-0.101,0.288,0.963,0.885,-0.305,0.031,47.0,-9.0,38.0,1745636156.1810777,0.0
13048.0,-0.103,0.291,0.964,0.885,-0.58,0.092,48.0,-10.0,38.0,1745636156.2755053,0.0
13048.0,-0.102,0.293,0.968,0.824,-0.458,0.092,47.0,-9.0,39.0,1745636156.2755055,0.0
13064.0,-0.098,0.292,0.967,0.916,-0.458,0.031,48.0,-10.0,37.0,1745636156.3839674,0.0
13064.0,-0.103,0.291,0.971,0.916,-0.458,0.061,47.0,-9.0,39.0,1745636156.3839679,0.0
13064.0,-0.101,0.292,0.966,0.885,-0.366,0.0,47.0,-10.0,38.0,1745636156.383968,0.0
13082.0,-0.103,0.292,0.963,0.824,-0.458,0.031,47.0,-9.0,38.0,1745636156.483317,0.0
13082.0,-0.1,0.295,0.97,0.885,-0.488,0.092,47.0,-8.0,39.0,1745636156.4833171,0.0
13082.0,-0.101,0.294,0.975,0.885,-0.488,0.061,47.0,-8.0,38.0,1745636156.4833176,0.0
13098.0,-0.102,0.292,0.973,0.824,-0.397,0.031,47.0,-9.0,39.0,1745636156.58469,0.0
13098.0,-0.101,0.294,0.969,0.916,-0.458,0.061,47.0,-9.0,38.0,1745636156.5846903,0.0
13113.0,-0.103,0.293,0.964,0.854,-0.458,0.092,47.0,-8.0,38.0,1745636156.6833692,0.0
13113.0,-0.1,0.284,0.96,0.824,-0.488,0.061,48.0,-8.0,37.0,1745636156.6833696,0.0
13113.0,-0.102,0.289,0.965,0.916,-0.397,0.061,47.0,-10.0,39.0,1745636156.68337,0.0
13130.0,-0.101,0.295,0.972,0.854,-0.427,0.061,46.0,-10.0,39.0,1745636156.789094,0.0
13130.0,-0.1,0.295,0.974,0.854,-0.519,0.092,48.0,-9.0,38.0,1745636156.7890944,0.0
13147.0,-0.101,0.292,0.978,0.916,-0.427,0.061,47.0,-8.0,38.0,1745636156.8859303,0.0
13147.0,-0.103,0.294,0.972,0.854,-0.366,0.061,47.0,-9.0,38.0,1745636156.8859305,0.0
13147.0,-0.103,0.291,0.961,0.885,-0.549,0.092,47.0,-9.0,38.0,1745636156.8859308,0.0
13163.0,-0.101,0.289,0.967,0.885,-0.549,0.061,48.0,-10.0,38.0,1745636156.992422,0.0
13163.0,-0.102,0.292,0.971,0.885,-0.244,0.0,48.0,-9.0,39.0,1745636156.9924223,0.0
13163.0,-0.099,0.296,0.972,0.885,-0.671,0.122,47.0,-9.0,38.0,1745636156.9924228,0.0
13179.0,-0.103,0.298,0.976,0.824,-0.488,0.061,47.0,-9.0,38.0,1745636157.0943112,0.0
13179.0,-0.1,0.295,0.976,0.824,-0.153,-0.061,47.0,-9.0,39.0,1745636157.094312,0.0
13195.0,-0.099,0.291,0.968,0.854,-0.671,0.153,48.0,-8.0,38.0,1745636157.1930969,0.0
13195.0,-0.101,0.292,0.968,0.824,-0.458,0.031,47.0,-9.0,38.0,1745636157.193097,0.0
13195.0,-0.102,0.294,0.972,0.793,-0.427,0.031,48.0,-10.0,39.0,1745636157.1930976,0.0
13212.0,-0.101,0.293,0.971,0.854,-0.427,0.061,47.0,-9.0,37.0,1745636157.2901511,0.0
13212.0,-0.102,0.289,0.971,0.885,-0.488,0.092,47.0,-9.0,39.0,1745636157.2901516,0.0
13228.0,-0.101,0.292,0.967,0.854,-0.427,0.061,47.0,-8.0,38.0,1745636157.3964183,0.0
13228.0,-0.101,0.294,0.964,0.854,-0.397,0.061,48.0,-9.0,37.0,1745636157.3964188,0.0
13228.0,-0.099,0.293,0.969,0.885,-0.61,0.153,48.0,-8.0,39.0,1745636157.3964193,0.0
13246.0,-0.101,0.293,0.977,0.854,-0.275,0.0,47.0,-9.0,38.0,1745636157.5035977,0.0
13246.0,-0.101,0.292,0.972,0.885,-0.519,0.092,47.0,-10.0,38.0,1745636157.5035982,0.0
13260.0,-0.102,0.296,0.972,0.854,-0.458,0.122,48.0,-8.0,38.0,1745636157.5972416,0.0
13260.0,-0.101,0.292,0.971,0.793,-0.366,0.061,47.0,-9.0,38.0,1745636157.5972424,0.0
13260.0,-0.1,0.288,0.965,0.885,-0.519,0.061,47.0,-9.0,39.0,1745636157.597243,0.0
13277.0,-0.099,0.292,0.963,0.854,-0.458,0.031,48.0,-10.0,39.0,1745636157.6978912,0.0
13277.0,-0.1,0.295,0.971,0.824,-0.427,0.092,47.0,-8.0,39.0,1745636157.6978917,0.0
13277.0,-0.099,0.29,0.968,0.824,-0.488,0.031,48.0,-9.0,38.0,1745636157.697892,0.0
13294.0,-0.102,0.293,0.97,0.854,-0.519,0.061,47.0,-9.0,39.0,1745636157.8018525,0.0
13294.0,-0.1,0.296,0.971,0.885,-0.397,0.061,47.0,-10.0,38.0,1745636157.8018527,0.0
13311.0,-0.101,0.292,0.968,0.916,-0.366,0.031,47.0,-8.0,38.0,1745636157.9069943,0.0
13311.0,-0.1,0.294,0.974,0.854,-0.58,0.061,47.0,-9.0,38.0,1745636157.9069948,0.0
13311.0,-0.102,0.294,0.972,0.854,-0.458,0.031,48.0,-9.0,38.0,1745636157.9069953,0.0
13325.0,-0.102,0.291,0.966,0.854,-0.397,0.061,47.0,-8.0,38.0,1745636157.9993393,0.0
13325.0,-0.102,0.293,0.966,0.824,-0.366,0.031,47.0,-10.0,38.0,1745636157.9993398,0.0
13343.0,-0.101,0.293,0.965,0.885,-0.519,0.122,47.0,-9.0,38.0,1745636158.1089058,0.0
13343.0,-0.101,0.291,0.971,0.885,-0.458,0.092,47.0,-8.0,38.0,1745636158.1089063,0.0
13343.0,-0.102,0.294,0.976,0.885,-0.305,0.0,48.0,-9.0,38.0,1745636158.1089065,0.0
13359.0,-0.1,0.294,0.976,0.885,-0.61,0.092,47.0,-10.0,38.0,1745636158.2078145,0.0
13359.0,-0.103,0.293,0.974,0.885,-0.305,0.031,47.0,-8.0,38.0,1745636158.2078152,0.0
13376.0,-0.1,0.29,0.967,0.916,-0.458,0.061,47.0,-8.0,39.0,1745636158.3084831,0.0
13376.0,-0.1,0.293,0.97,0.885,-0.61,0.092,48.0,-9.0,38.0,1745636158.3084836,0.0
13376.0,-0.102,0.294,0.969,0.824,-0.305,0.061,48.0,-9.0,38.0,1745636158.308484,0.0
13390.0,-0.099,0.292,0.973,0.854,-0.458,0.061,47.0,-9.0,38.0,1745636158.4081912,0.0
13390.0,-0.104,0.294,0.979,0.854,-0.458,0.061,48.0,-10.0,38.0,1745636158.4081917,0.0
13408.0,-0.101,0.296,0.973,0.885,-0.58,0.092,48.0,-9.0,38.0,1745636158.5104399,0.0
13408.0,-0.1,0.295,0.969,0.885,-0.397,0.031,48.0,-10.0,38.0,1745636158.51044,0.0
13408.0,-0.102,0.294,0.971,0.824,-0.397,0.031,47.0,-9.0,38.0,1745636158.5104403,0.0
13424.0,-0.101,0.292,0.967,0.854,-0.488,0.031,48.0,-9.0,39.0,1745636158.6114852,0.0
13424.0,-0.101,0.292,0.972,0.885,-0.519,0.061,47.0,-9.0,38.0,1745636158.611486,0.0
13441.0,-0.101,0.298,0.978,0.824,-0.305,0.061,48.0,-8.0,38.0,1745636158.7119427,0.0
13441.0,-0.101,0.294,0.975,0.854,-0.519,0.092,47.0,-9.0,38.0,1745636158.711943,0.0
13441.0,-0.101,0.291,0.976,0.916,-0.458,0.092,47.0,-8.0,37.0,1745636158.7119431,0.0
13456.0,-0.102,0.294,0.973,0.885,-0.366,0.031,47.0,-10.0,37.0,1745636158.8217795,0.0
13456.0,-0.103,0.293,0.968,0.885,-0.519,0.092,48.0,-8.0,39.0,1745636158.82178,0.0
13456.0,-0.099,0.29,0.971,0.854,-0.488,0.031,48.0,-8.0,38.0,1745636158.8217804,0.0
13473.0,-0.101,0.295,0.976,0.916,-0.427,0.031,47.0,-9.0,39.0,1745636158.9158452,0.0
13473.0,-0.101,0.295,0.978,0.916,-0.427,0.031,47.0,-9.0,39.0,1745636158.9158454,0.0
13489.0,-0.101,0.295,0.972,0.854,-0.458,0.031,47.0,-8.0,39.0,1745636159.022232,0.0
13489.0,-0.101,0.292,0.971,0.885,-0.702,0.183,47.0,-9.0,38.0,1745636159.0222323,0.0
13489.0,-0.102,0.289,0.97,0.824,0.031,-0.061,47.0,-9.0,38.0,1745636159.0222328,0.0
13507.0,-0.099,0.291,0.967,0.824,-0.397,0.031,47.0,-8.0,39.0,1745636159.1234467,0.0
13507.0,-0.1,0.299,0.975,0.916,-1.16,0.305,47.0,-9.0,38.0,1745636159.1234472,0.0
13507.0,-0.101,0.292,0.972,0.824,0.214,-0.122,47.0,-9.0,38.0,1745636159.1234477,0.0
13522.0,-0.103,0.292,0.971,0.916,-0.458,0.031,47.0,-9.0,38.0,1745636159.21815,0.0
